STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 04:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 05:00,0.20, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 06:00,0.23, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 07:00,0.24, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 08:00,0.25, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 09:00,0.20, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 12:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521205 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 17:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 18:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 19:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 20:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 21:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 22:00,0.19, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521206 23:00,0.21, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 00:00,0.38, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 01:00,0.14, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 02:00,0.17, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 03:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 04:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 06:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 07:00,0.34, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521207 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521208 05:00,0.14, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521208 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521208 20:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521208 21:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 11:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 12:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 13:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 14:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521209 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521210 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521210 06:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521211 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521211 10:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 01:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 02:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 03:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 04:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 06:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 07:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 08:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 09:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 10:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 11:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 12:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 13:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 14:00,0.25, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 15:00,0.30, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 16:00,0.26, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 17:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 21:00,0.41, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521219 22:00,0.19, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521220 03:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521220 04:00,0.11, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521222 02:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521222 03:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521222 04:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521225 14:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521225 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521225 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 02:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 18:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 19:00,0.13, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 20:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 21:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 22:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521226 23:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521227 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521227 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521227 17:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521227 18:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521227 22:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 01:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 02:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 10:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 11:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 12:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 13:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 14:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 19:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 20:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521229 21:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 00:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 01:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 02:00,0.18, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 03:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 04:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 07:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 14:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 15:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 16:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 17:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 18:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19521230 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 05:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 09:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 10:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 12:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 13:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 14:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 16:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 19:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530101 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530102 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530102 02:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530105 22:00,0.32, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530105 23:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 01:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 02:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 03:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 04:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 06:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 09:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530106 10:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 02:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 03:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 04:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 05:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 06:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 07:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530107 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 03:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 04:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 09:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 10:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 12:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 16:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530108 17:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 02:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 03:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 04:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 07:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 10:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530109 11:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530112 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530112 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530112 09:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530112 15:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530112 16:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 02:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 11:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 12:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 13:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530113 14:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530114 05:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530114 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530114 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530114 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530114 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 16:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 17:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 18:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 19:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 20:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530117 22:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 00:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 06:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 08:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 19:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 22:00,0.09, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530118 23:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 00:00,0.19, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 01:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 02:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 11:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 12:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 13:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 14:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530119 15:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 02:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 03:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 08:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 09:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 10:00,0.16, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 11:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530120 14:00,0.14, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530201 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530203 07:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530205 04:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530207 20:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530207 23:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530301 01:00,0.00,g, 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530301 17:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530309 23:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 00:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 01:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 04:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 05:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 06:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 07:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 08:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 10:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 12:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 14:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 15:00,0.07, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530310 16:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530311 01:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530311 02:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530312 06:00,0.03, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530312 07:00,0.12, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530312 08:00,0.06, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530312 09:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530312 10:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 15:00,0.01, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 18:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 19:00,0.08, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 20:00,0.02, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 21:00,0.04, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 22:00,0.05, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530318 23:00,0.10, , 
COOP:047772,SAN FRANCISCO DOWNTOWN CA US,38.1,37.78333,-122.41667,19530319 00:00,0.05, , 
